run_id,record_index,wall_clock_s
approach2_run3,705000,1779289379.680650
approach2_run3,706000,1779289379.714258
approach2_run3,707000,1779289379.800562
approach2_run3,708000,1779289379.891845
approach2_run3,709000,1779289379.980278
approach2_run3,710000,1779289380.051123
approach2_run3,711000,1779289380.139646
approach2_run3,712000,1779289380.196753
approach2_run3,713000,1779289380.287179
approach2_run3,714000,1779289380.313642
approach2_run3,715000,1779289380.406645
approach2_run3,716000,1779289380.493919
approach2_run3,717000,1779289380.573069
approach2_run3,718000,1779289380.659052
approach2_run3,719000,1779289380.681638
approach2_run3,720000,1779289380.798705
approach2_run3,721000,1779289380.874782
approach2_run3,722000,1779289380.994983
approach2_run3,723000,1779289381.009843
approach2_run3,724000,1779289381.095892
approach2_run3,725000,1779289381.172301
approach2_run3,726000,1779289381.258483
approach2_run3,727000,1779289381.314090
approach2_run3,728000,1779289381.403108
approach2_run3,729000,1779289381.432135
approach2_run3,730000,1779289381.524593
approach2_run3,731000,1779289381.611824
approach2_run3,732000,1779289381.711600
approach2_run3,733000,1779289381.733499
approach2_run3,734000,1779289381.856171
approach2_run3,735000,1779289381.916092
approach2_run3,736000,1779289382.030599
approach2_run3,737000,1779289382.116627
approach2_run3,738000,1779289382.126739
